file_path,defects
examples/pytorch/language-modeling/run_mlm_no_trainer.py,12
tests/test_modeling_utils.py,12
src/transformers/models/moonshine/modeling_moonshine.py,12
src/transformers/models/smolvlm/modeling_smolvlm.py,12
examples/pytorch/question-answering/run_qa_no_trainer.py,12
src/transformers/models/zamba2/modeling_zamba2.py,12
src/transformers/models/roformer/modeling_roformer.py,12
src/transformers/models/bamba/modular_bamba.py,12
src/transformers/models/wav2vec2_conformer/modeling_wav2vec2_conformer.py,11
src/transformers/models/olmo2/modeling_olmo2.py,11
tests/models/gemma3/test_modeling_gemma3.py,11
tests/models/t5/test_modeling_t5.py,11
tests/models/musicgen/test_modeling_musicgen.py,11
src/transformers/models/bert/modeling_bert.py,11
src/transformers/models/detr/modeling_detr.py,11
src/transformers/models/conditional_detr/modeling_conditional_detr.py,11
tests/models/pix2struct/test_modeling_pix2struct.py,11
tests/models/blip/test_modeling_blip.py,11
src/transformers/models/auto/image_processing_auto.py,11
examples/pytorch/question-answering/run_qa_beam_search_no_trainer.py,11
src/transformers/models/whisper/tokenization_whisper.py,11
src/transformers/models/deformable_detr/image_processing_deformable_detr.py,11
tests/quantization/bnb/test_4bit.py,11
src/transformers/models/esm/modeling_esm.py,11
tests/models/idefics/test_modeling_idefics.py,11
src/transformers/models/swinv2/modeling_swinv2.py,11
tests/models/informer/test_modeling_informer.py,11
src/transformers/models/xlm_roberta_xl/modeling_xlm_roberta_xl.py,11
src/transformers/models/umt5/modeling_umt5.py,11
src/transformers/models/plbart/modeling_plbart.py,11
src/transformers/models/pegasus/modeling_pegasus.py,11
src/transformers/data/data_collator.py,11
src/transformers/models/trocr/modeling_trocr.py,11
src/transformers/models/clipseg/modeling_clipseg.py,11
src/transformers/models/mvp/modeling_mvp.py,11
tests/models/gemma2/test_modeling_gemma2.py,11
src/transformers/models/big_bird/modeling_big_bird.py,11
src/transformers/models/owlvit/modeling_owlvit.py,11
src/transformers/models/sew/modeling_sew.py,11
examples/pytorch/semantic-segmentation/run_semantic_segmentation_no_trainer.py,11
tests/models/qwen2_moe/test_modeling_qwen2_moe.py,10
src/transformers/models/led/modeling_led.py,10
examples/pytorch/summarization/run_summarization_no_trainer.py,10
src/transformers/models/x_clip/modeling_x_clip.py,10
src/transformers/models/idefics3/modeling_idefics3.py,10
examples/pytorch/image-classification/run_image_classification_no_trainer.py,10
src/transformers/models/conditional_detr/image_processing_conditional_detr.py,10
tests/models/video_llava/test_modeling_video_llava.py,10
src/transformers/models/modernbert/modeling_modernbert.py,10
src/transformers/models/llama/configuration_llama.py,10
src/transformers/models/wav2vec2/tokenization_wav2vec2.py,10
src/transformers/models/qwen2_audio/modeling_qwen2_audio.py,10
tests/models/mamba/test_modeling_mamba.py,10
tests/models/detr/test_modeling_detr.py,10
src/transformers/models/granitemoeshared/modeling_granitemoeshared.py,10
src/transformers/models/whisper/feature_extraction_whisper.py,10
src/transformers/models/xlm_roberta/modeling_xlm_roberta.py,10
tests/models/git/test_modeling_git.py,10
tests/models/vipllava/test_modeling_vipllava.py,10
src/transformers/models/bert_generation/modeling_bert_generation.py,10
src/transformers/models/blenderbot_small/modeling_blenderbot_small.py,10
src/transformers/models/roberta_prelayernorm/modeling_roberta_prelayernorm.py,10
src/transformers/models/roberta/modeling_roberta.py,10
src/transformers/models/pop2piano/modeling_pop2piano.py,10
src/transformers/models/megatron_bert/modeling_megatron_bert.py,10
src/transformers/models/informer/modeling_informer.py,10
examples/pytorch/image-pretraining/run_mim_no_trainer.py,10
src/transformers/models/grounding_dino/modeling_grounding_dino.py,10
src/transformers/integrations/executorch.py,10
src/transformers/tokenization_utils.py,10
tests/models/jamba/test_modeling_jamba.py,10
src/transformers/integrations/ggml.py,10
src/transformers/models/flava/modeling_flava.py,10
src/transformers/models/data2vec/modeling_data2vec_audio.py,10
src/transformers/models/wavlm/modeling_wavlm.py,10
examples/pytorch/translation/run_translation_no_trainer.py,10
src/transformers/models/swin/modeling_swin.py,10
src/transformers/models/donut/modeling_donut_swin.py,10
src/transformers/integrations/peft.py,10
src/transformers/models/llava_onevision/processing_llava_onevision.py,10
tests/models/llava_onevision/test_modeling_llava_onevision.py,10
tests/models/mllama/test_modeling_mllama.py,10
src/transformers/models/swin2sr/modeling_swin2sr.py,9
src/transformers/integrations/deepspeed.py,9
src/transformers/models/decision_transformer/modeling_decision_transformer.py,9
src/transformers/models/llama/tokenization_llama_fast.py,9
src/transformers/models/roc_bert/modeling_roc_bert.py,9
tests/models/encodec/test_modeling_encodec.py,9
src/transformers/dependency_versions_table.py,9
src/transformers/models/mamba2/modeling_mamba2.py,9
src/transformers/image_transforms.py,9
tests/models/aria/test_modeling_aria.py,9
src/transformers/models/vit/modeling_vit.py,9
src/transformers/models/maskformer/modeling_maskformer.py,9
src/transformers/modeling_attn_mask_utils.py,9
tests/models/phi3/test_modeling_phi3.py,9
src/transformers/models/glm4v/modular_glm4v.py,9
src/transformers/models/llama/convert_llama_weights_to_hf.py,9
src/transformers/models/tapas/tokenization_tapas.py,9
src/transformers/quantizers/quantizer_hqq.py,9
src/transformers/models/gemma3n/modular_gemma3n.py,9
src/transformers/models/internvl/modeling_internvl.py,9
tests/models/switch_transformers/test_modeling_switch_transformers.py,9
tests/models/kosmos2/test_modeling_kosmos2.py,9
src/transformers/models/emu3/modular_emu3.py,9
examples/pytorch/text-classification/run_classification.py,9
src/transformers/integrations/flex_attention.py,9
tests/models/roformer/test_modeling_roformer.py,9
src/transformers/models/deprecated/open_llama/modeling_open_llama.py,9
src/transformers/models/llava_next/processing_llava_next.py,9
src/transformers/models/llava_next_video/processing_llava_next_video.py,9
src/transformers/models/maskformer/modeling_maskformer_swin.py,9
src/transformers/models/qwen2_vl/image_processing_qwen2_vl.py,9
src/transformers/models/whisper/modeling_tf_whisper.py,9
src/transformers/models/autoformer/modeling_autoformer.py,9
src/transformers/models/recurrent_gemma/modeling_recurrent_gemma.py,9
src/transformers/models/bridgetower/modeling_bridgetower.py,9
src/transformers/models/deberta_v2/modeling_deberta_v2.py,9
examples/pytorch/text-classification/run_glue_no_trainer.py,9
tests/models/chameleon/test_modeling_chameleon.py,9
src/transformers/trainer_callback.py,9
src/transformers/models/ernie/modeling_ernie.py,9
src/transformers/models/data2vec/modeling_data2vec_text.py,9
src/transformers/models/biogpt/modeling_biogpt.py,9
tests/models/qwen2_5_omni/test_modeling_qwen2_5_omni.py,9
src/transformers/models/camembert/modeling_camembert.py,9
tests/models/qwen3/test_modeling_qwen3.py,9
src/transformers/models/deberta/modeling_deberta.py,8
tests/models/dpt/test_modeling_dpt.py,8
tests/test_processing_common.py,8
examples/modular-transformers/modeling_dummy.py,8
src/transformers/models/instructblipvideo/modeling_instructblipvideo.py,8
src/transformers/models/rwkv/modeling_rwkv.py,8
src/transformers/modeling_flax_utils.py,8
tests/models/mamba2/test_modeling_mamba2.py,8
examples/modular-transformers/modeling_my_new_model2.py,8
src/transformers/masking_utils.py,8
tests/models/llama/test_tokenization_llama.py,8
src/transformers/models/auto/auto_factory.py,8
tests/models/seamless_m4t_v2/test_modeling_seamless_m4t_v2.py,8
tests/models/paligemma2/test_modeling_paligemma2.py,8
tests/models/vits/test_modeling_vits.py,8
tests/models/idefics2/test_modeling_idefics2.py,8
tests/models/musicgen_melody/test_modeling_musicgen_melody.py,8
tests/test_pipeline_mixin.py,8
src/transformers/models/qwen2_5_omni/configuration_qwen2_5_omni.py,8
tests/models/time_series_transformer/test_modeling_time_series_transformer.py,8
tests/models/xglm/test_modeling_xglm.py,8
tests/models/big_bird/test_modeling_big_bird.py,8
utils/check_copies.py,8
src/transformers/models/qwen3_moe/modeling_qwen3_moe.py,8
tests/models/mpt/test_modeling_mpt.py,8
src/transformers/quantizers/quantizer_bnb_4bit.py,8
src/transformers/models/oneformer/modeling_oneformer.py,8
tests/models/cohere/test_modeling_cohere.py,8
tests/models/deformable_detr/test_modeling_deformable_detr.py,8
tests/models/cohere2/test_modeling_cohere2.py,8
src/transformers/models/table_transformer/modeling_table_transformer.py,8
tests/utils/test_cache_utils.py,8
src/transformers/models/owlv2/modeling_owlv2.py,8
src/transformers/trainer_pt_utils.py,8
src/transformers/models/beit/modeling_beit.py,8
utils/check_config_attributes.py,8
src/transformers/models/llava_next/image_processing_llava_next.py,8
src/transformers/models/rembert/modeling_rembert.py,8
src/transformers/models/prophetnet/modeling_prophetnet.py,8
src/transformers/models/pegasus_x/modeling_pegasus_x.py,8
src/transformers/models/falcon_mamba/modeling_falcon_mamba.py,8
src/transformers/models/janus/modular_janus.py,8
tests/models/clip/test_modeling_clip.py,8
src/transformers/models/got_ocr2/modeling_got_ocr2.py,8
src/transformers/models/electra/modeling_electra.py,8
src/transformers/models/mpt/modeling_mpt.py,8
src/transformers/optimization.py,8
tests/generation/test_logits_process.py,8
src/transformers/models/time_series_transformer/modeling_time_series_transformer.py,8
src/transformers/models/modernbert/modular_modernbert.py,8
src/transformers/models/xmod/modeling_xmod.py,8
tests/models/falcon_mamba/test_modeling_falcon_mamba.py,8
tests/quantization/quark_integration/test_quark.py,8
src/transformers/models/speech_to_text_2/modeling_speech_to_text_2.py,8
src/transformers/models/altclip/modeling_altclip.py,8
src/transformers/generation/beam_search.py,8
src/transformers/pipelines/text_generation.py,8
src/transformers/models/whisper/tokenization_whisper_fast.py,8
src/transformers/models/videomae/modeling_videomae.py,8
src/transformers/models/sam/modeling_tf_sam.py,8
src/transformers/models/dpt/modeling_dpt.py,8
src/transformers/models/fuyu/modeling_fuyu.py,8
src/transformers/models/qwen2_vl/image_processing_qwen2_vl_fast.py,8
tests/models/speecht5/test_feature_extraction_speecht5.py,7
tests/test_modeling_tf_common.py,7
tests/models/reformer/test_modeling_reformer.py,7
tests/models/table_transformer/test_modeling_table_transformer.py,7
tests/models/mask2former/test_image_processing_mask2former.py,7
src/transformers/commands/chat.py,7
tests/models/speech_to_text/test_modeling_speech_to_text.py,7
tests/models/bark/test_modeling_bark.py,7
tests/models/altclip/test_modeling_altclip.py,7
tests/models/grounding_dino/test_modeling_grounding_dino.py,7
examples/pytorch/token-classification/run_ner.py,7
src/transformers/models/distilbert/modeling_distilbert.py,7
src/transformers/pipelines/conversational.py,7
src/transformers/models/patchtst/modeling_patchtst.py,7
tests/models/layoutlmv3/test_tokenization_layoutlmv3.py,7
src/transformers/models/zamba2/modular_zamba2.py,7
tests/models/markuplm/test_tokenization_markuplm.py,7
src/transformers/modeling_tf_pytorch_utils.py,7
src/transformers/models/data2vec/modeling_data2vec_vision.py,7
src/transformers/generation/stopping_criteria.py,7
src/transformers/models/layoutlmv2/tokenization_layoutlmv2.py,7
tests/models/auto/test_modeling_auto.py,7
src/transformers/models/auto/modeling_auto.py,7
tests/quantization/hqq/test_hqq.py,7
src/transformers/models/align/modeling_align.py,7
src/transformers/models/rag/modeling_rag.py,7
src/transformers/pytorch_utils.py,7
src/transformers/commands/serving.py,7
tests/models/fastspeech2_conformer/test_modeling_fastspeech2_conformer.py,7
tests/models/bamba/test_modeling_bamba.py,7
src/transformers/models/auto/processing_auto.py,7
tests/models/marian/test_modeling_marian.py,7
tests/models/whisper/test_modeling_tf_whisper.py,7
tests/models/imagegpt/test_modeling_imagegpt.py,7
tests/quantization/torchao_integration/test_torchao.py,7
src/transformers/models/omdet_turbo/modeling_omdet_turbo.py,7
src/transformers/models/kosmos2/modeling_kosmos2.py,7
tests/models/fnet/test_modeling_fnet.py,7
src/transformers/models/clap/feature_extraction_clap.py,7
src/transformers/models/mistral/modular_mistral.py,7
src/transformers/models/maskformer/image_processing_maskformer.py,7
src/transformers/models/llava_onevision/image_processing_llava_onevision.py,7
src/transformers/commands/add_new_model_like.py,7
tests/models/clipseg/test_modeling_clipseg.py,7
src/transformers/models/megatron_gpt2/checkpoint_reshaping_and_interoperability.py,7
src/transformers/models/ctrl/modeling_ctrl.py,7
tests/models/t5/test_tokenization_t5.py,7
src/transformers/models/unispeech/configuration_unispeech.py,7
tests/models/rt_detr/test_modeling_rt_detr.py,7
src/transformers/quantizers/quantizer_bnb_8bit.py,7
tests/models/bart/test_modeling_bart.py,7
src/transformers/models/sam_hq/modeling_sam_hq.py,7
src/transformers/models/encodec/modeling_encodec.py,7
tests/models/persimmon/test_modeling_persimmon.py,7
src/transformers/models/chinese_clip/modeling_chinese_clip.py,7
tests/models/yolos/test_image_processing_yolos.py,7
src/transformers/models/seggpt/modeling_seggpt.py,7
tests/models/internvl/test_modeling_internvl.py,7
src/transformers/models/groupvit/modeling_groupvit.py,7
tests/models/flava/test_modeling_flava.py,7
tests/models/autoformer/test_modeling_autoformer.py,7
tests/quantization/autoawq/test_awq.py,7
src/transformers/models/vision_encoder_decoder/modeling_vision_encoder_decoder.py,6
src/transformers/models/encoder_decoder/modeling_tf_encoder_decoder.py,6
src/transformers/integrations/npu_flash_attention.py,6
src/transformers/feature_extraction_utils.py,6
src/transformers/integrations.py,6
tests/models/vivit/test_modeling_vivit.py,6
src/transformers/models/gpt_oss/modeling_gpt_oss.py,6
src/transformers/models/xglm/modeling_tf_xglm.py,6
src/transformers/models/vision_encoder_decoder/modeling_tf_vision_encoder_decoder.py,6
src/transformers/models/dinov2/modeling_dinov2.py,6
src/transformers/models/yolos/modeling_yolos.py,6
tests/models/moshi/test_modeling_moshi.py,6
src/transformers/generation/continuous_batching.py,6
src/transformers/models/gpt_oss/modular_gpt_oss.py,6
tests/models/recurrent_gemma/test_modeling_recurrent_gemma.py,6
tests/models/detr/test_image_processing_detr.py,6
src/transformers/models/mobilevit/modeling_mobilevit.py,6
src/transformers/models/bert_japanese/tokenization_bert_japanese.py,6
src/transformers/models/qwen2_5_omni/processing_qwen2_5_omni.py,6
src/transformers/models/phi4_multimodal/modeling_phi4_multimodal.py,6
src/transformers/models/vit_msn/modeling_vit_msn.py,6
tests/utils/test_image_utils.py,6
src/transformers/models/xlm_prophetnet/modeling_xlm_prophetnet.py,6
tests/models/whisper/test_feature_extraction_whisper.py,6
src/transformers/models/rt_detr_v2/modeling_rt_detr_v2.py,6
tests/models/deformable_detr/test_image_processing_deformable_detr.py,6
src/transformers/video_processing_utils.py,6
tests/fsdp/test_fsdp.py,6
src/transformers/models/mpnet/tokenization_mpnet.py,6
src/transformers/models/granitemoehybrid/modeling_granitemoehybrid.py,6
tests/models/x_clip/test_modeling_x_clip.py,6
tests/models/conditional_detr/test_modeling_conditional_detr.py,6
src/transformers/quantizers/quantizer_awq.py,6
src/transformers/models/deit/modeling_deit.py,6
tests/models/swin2sr/test_modeling_swin2sr.py,6
src/transformers/models/luke/tokenization_luke.py,6
src/transformers/utils/bitsandbytes.py,6
tests/models/maskformer/test_modeling_maskformer.py,6
src/transformers/models/t5/tokenization_t5.py,6
src/transformers/trainer_utils.py,6
tests/models/esm/test_modeling_esm.py,6
tests/models/zamba2/test_modeling_zamba2.py,6
src/transformers/models/detr/image_processing_detr_fast.py,6
tests/models/conditional_detr/test_image_processing_conditional_detr.py,6
src/transformers/pipelines/zero_shot_audio_classification.py,6
src/transformers/models/idefics/processing_idefics.py,6
tests/models/udop/test_modeling_udop.py,6
tests/models/aya_vision/test_modeling_aya_vision.py,6
src/transformers/models/gemma/modular_gemma.py,6
examples/pytorch/language-modeling/run_clm.py,6
src/transformers/models/unispeech_sat/configuration_unispeech_sat.py,6
tests/models/vision_encoder_decoder/test_modeling_vision_encoder_decoder.py,6
tests/models/fsmt/test_modeling_fsmt.py,6
tests/test_image_processing_common.py,6
tests/models/owlvit/test_modeling_owlvit.py,6
src/transformers/models/deprecated/deta/modeling_deta.py,6
src/transformers/models/blip/modeling_tf_blip.py,6
tests/models/seamless_m4t/test_modeling_seamless_m4t.py,6
src/transformers/audio_utils.py,6
tests/models/align/test_modeling_align.py,6
tests/models/nllb_moe/test_modeling_nllb_moe.py,6
src/transformers/models/gemma3n/modeling_gemma3n.py,6
src/transformers/tools/agents.py,6
src/transformers/models/pix2struct/configuration_pix2struct.py,6
tests/models/wav2vec2/test_modeling_tf_wav2vec2.py,6
src/transformers/models/wav2vec2_bert/modeling_wav2vec2_bert.py,6
tests/models/umt5/test_modeling_umt5.py,6
utils/check_repo.py,6
examples/pytorch/question-answering/run_qa.py,6
examples/flax/question-answering/run_qa.py,6
src/transformers/models/open_llama/modeling_open_llama.py,6
src/transformers/models/mask2former/image_processing_mask2former.py,6
tests/pipelines/test_pipelines_conversational.py,6
tests/pipelines/test_pipelines_text_generation.py,6
src/transformers/models/layoutlmv2/modeling_layoutlmv2.py,6
src/transformers/models/video_llava/processing_video_llava.py,6
src/transformers/models/markuplm/modeling_markuplm.py,6
tests/quantization/gptq/test_gptq.py,6
src/transformers/models/paligemma/processing_paligemma.py,6
tests/models/qwen2_vl/test_image_processing_qwen2_vl.py,6
src/transformers/models/evolla/modular_evolla.py,6
src/transformers/models/pop2piano/tokenization_pop2piano.py,6
tests/models/beit/test_modeling_beit.py,6
tests/models/vit_mae/test_modeling_vit_mae.py,6
src/transformers/image_processing_utils_fast.py,6
tests/models/gpt_neox/test_modeling_gpt_neox.py,6
src/transformers/models/roc_bert/tokenization_roc_bert.py,6
src/transformers/models/owlv2/image_processing_owlv2.py,6
src/transformers/models/evolla/modeling_evolla.py,6
tests/models/vilt/test_modeling_vilt.py,6
tests/models/luke/test_modeling_luke.py,6
src/transformers/models/perceiver/modeling_perceiver.py,5
src/transformers/models/superglue/modeling_superglue.py,5
tests/generation/test_framework_agnostic.py,5
src/transformers/models/gemma3/image_processing_gemma3_fast.py,5
src/transformers/models/bit/modeling_bit.py,5
tests/models/oneformer/test_modeling_oneformer.py,5
tests/models/hubert/test_modeling_hubert.py,5
utils/check_bad_commit.py,5
tests/models/groupvit/test_modeling_groupvit.py,5
src/transformers/models/qwen3/modeling_qwen3.py,5
tests/models/modernbert/test_modeling_modernbert.py,5
tests/models/xlm_roberta_xl/test_modeling_xlm_roberta_xl.py,5
tests/models/seamless_m4t/test_feature_extraction_seamless_m4t.py,5
tests/models/gpt_bigcode/test_modeling_gpt_bigcode.py,5
src/transformers/models/dinov2_with_registers/modeling_dinov2_with_registers.py,5
src/transformers/models/deepseek_v3/modeling_deepseek_v3.py,5
tests/models/clap/test_modeling_clap.py,5
src/transformers/pipelines/text_classification.py,5
tests/quantization/quanto_integration/test_quanto.py,5
src/transformers/models/fastspeech2_conformer/modeling_fastspeech2_conformer.py,5
tests/models/upernet/test_modeling_upernet.py,5
src/transformers/pipelines/question_answering.py,5
tests/models/swiftformer/test_modeling_swiftformer.py,5
examples/flax/language-modeling/run_clm_flax.py,5
src/transformers/models/smolvlm/processing_smolvlm.py,5
src/transformers/optimization_tf.py,5
examples/pytorch/contrastive-image-text/run_clip.py,5
src/transformers/generation/streamers.py,5
examples/tensorflow/contrastive-image-text/run_clip.py,5
tests/pipelines/test_pipelines_image_to_text.py,5
tests/models/maskformer/test_image_processing_maskformer.py,5
src/transformers/models/glm4/modeling_glm4.py,5
examples/modular-transformers/modeling_super.py,5
tests/models/bert/test_modeling_bert.py,5
